id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,total_kasus,recovery_rate,mortality_rate,active_cases,risk_score,kecamatan_positif_mean,kecamatan_positif_std,kecamatan_positif_min,kecamatan_positif_max,kecamatan_positif_sum,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,covid_burden,nama_provinsi_encoded,nama_provinsi_BELUM DIKETAHUI,nama_provinsi_DKI JAKARTA,nama_provinsi_LUAR DKI JAKARTA,nama_kota_encoded,nama_kota_BELUM DIKETAHUI,nama_kota_JAKARTA BARAT,nama_kota_JAKARTA PUSAT,nama_kota_JAKARTA SELATAN,nama_kota_JAKARTA TIMUR,nama_kota_JAKARTA UTARA,nama_kota_KAB.ADM.KEP.SERIBU,nama_kota_LUAR DKI JAKARTA
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,14,1,13,10,3,7,10,3,2,2,3,10,0.2,0.2,3,0.16743565454787832,15.285714285714286,8.807464366741916,4,30,107,0.6542056074766355,57.249070631970255,76.2081784386617,74.53531598513011,25.0,1,False,True,False,5,False,False,False,False,False,True,False,False
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,13,1,12,12,1,11,10,3,3,2,2,10,0.3,0.2,3,0.16743565454787832,11.714285714285714,5.936168397046637,5,24,82,0.853658536585366,57.249070631970255,88.10408921933085,74.53531598513011,23.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,9,0,9,7,3,4,8,4,1,1,2,8,0.125,0.125,4,-0.10975795740119156,12.5,4.183300132670378,8,18,75,0.64,46.28252788104089,55.20446096654275,53.71747211895911,20.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,24,2,22,6,1,5,8,6,0,0,2,8,0.0,0.0,6,-0.4323671068090231,11.428571428571429,8.92295061171178,1,28,80,0.7,46.28252788104089,20.817843866171003,20.63197026022305,20.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,12,0,12,10,4,6,9,7,1,0,1,9,0.1111111111111111,0.0,7,-0.3815831277469923,7.166666666666667,2.786873995477131,5,12,43,1.255813953488372,52.41635687732342,55.20446096654275,20.63197026022305,21.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,23,1,22,8,6,2,10,5,0,2,3,10,0.0,0.2,5,0.18736880545864568,5.666666666666667,4.273952113286562,1,11,34,1.7647058823529411,57.249070631970255,20.817843866171003,74.53531598513011,28.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,7,0,7,6,2,4,8,3,2,1,2,8,0.25,0.125,3,-0.11972453285657525,16.714285714285715,8.920281866142378,8,30,117,0.4786324786324786,46.28252788104089,76.2081784386617,53.71747211895911,18.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,10,0,10,6,3,3,11,3,0,0,8,11,0.0,0.0,3,-0.33981462235523296,10.571428571428571,4.613644360558612,5,19,74,1.0405405405405406,61.152416356877325,20.817843866171003,20.63197026022305,27.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,14,1,13,7,1,6,16,10,0,4,2,16,0.0,0.25,10,0.6191230245028863,12.5,5.394441583704471,6,19,75,1.28,78.62453531598513,20.817843866171003,93.12267657992564,46.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,10,0,10,6,1,5,13,8,2,1,2,13,0.15384615384615385,0.07692307692307693,8,0.0024483238695020997,12.8,6.610597552415364,6,23,64,1.015625,68.21561338289963,76.2081784386617,53.71747211895911,31.0,1,False,True,False,3,False,False,False,True,False,False,False,False
